,artist,track,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
7020,Breaking Benjamin,The Dark of You,spotify:track:7egnrHJAANlNymbrmQNKcG,58,2018,0.487,0.646,2,-6.878,0,0.0299,0.202,3.1e-06,0.11,0.16,97.083,audio_features,252613,4
7021,Maisie Peters,Feels Like This,spotify:track:53Wsf11ElpPr1WAGtRQlcx,66,2018,0.384,0.165,2,-9.601,1,0.0446,0.958,0.0,0.101,0.333,68.469,audio_features,223347,4
7022,Pouya,Aftershock,spotify:track:0diqiEUdyPcBJ1jQuP9cBn,57,2018,0.732,0.73,7,-6.61,1,0.21,0.423,0.0,0.11,0.426,90.069,audio_features,179783,4
7023,Lil Baby,Belly (Lil Baby & Gunna),spotify:track:1yQvL8SzbF5JCroRKk9F07,57,2018,0.766,0.692,1,-5.343,1,0.0705,0.175,0.0,0.0844,0.426,120.028,audio_features,191724,4
7024,Rick Hagen,Worlds Apart,spotify:track:1oen1dD68x1ZUOhy6WePRG,62,2018,0.466,0.0461,9,-24.546,0,0.0594,0.992,0.966,0.113,0.229,101.829,audio_features,99738,4
7025,Sigala,Just Got Paid,spotify:track:0v3BMLcwUmAwyqJaf5997o,69,2018,0.732,0.922,6,-1.829,0,0.0975,0.0348,0.0,0.146,0.589,120.033,audio_features,218250,4
7026,Josh Gracin,Good for You,spotify:track:4XAGc7m1YDdM5tp8EN3y7S,55,2018,0.638,0.33,1,-8.144,1,0.0328,0.309,0.0,0.111,0.223,143.795,audio_features,242400,3
7027,keshi,i swear i'll never leave again,spotify:track:5byXSKd7QOHtVMOiptklBD,62,2018,0.569,0.319,8,-12.85,1,0.0277,0.853,0.000151,0.128,0.32,79.997,audio_features,173716,4
7028,Ski Mask The Slump God,Adults Swim,spotify:track:1Bp5LdIxR3XlprIigqp4en,57,2018,0.894,0.529,11,-10.461,1,0.399,0.0242,0.0,0.13,0.7,144.959,audio_features,106160,4
7029,Migos,White Sand,spotify:track:2KokOIKdw4zZutDil85Ugh,60,2018,0.827,0.591,5,-7.504,0,0.0744,0.0307,0.0,0.273,0.402,142.113,audio_features,202835,4
7030,Granular,Pink Noise For Sleep 3,spotify:track:0gEFikeNaiG5lmcvQPjeHB,58,2018,0.134,0.275,9,-29.198,1,0.0603,0.441,0.949,0.111,1e-05,78.126,audio_features,91963,4
7031,Lil Wayne,Used 2,spotify:track:68lOQPb5tX8U2cQRuas0L2,56,2018,0.678,0.666,5,-6.949,1,0.487,0.337,0.0,0.115,0.523,87.634,audio_features,240199,4
7032,La Arrolladora Banda El Limón De Rene Camacho,Entre Beso Y Beso,spotify:track:7uL1ZsdxI8l4sgEsgCmTlG,67,2018,0.863,0.641,9,-4.543,0,0.0379,0.197,0.0,0.0793,0.964,129.898,audio_features,182307,4
7033,Jason Mraz,Let's See What The Night Can Do,spotify:track:3dglCYsVMjPbDlU2CC9Vq7,62,2018,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,audio_features,245187,4
7034,Summer Walker,Smartwater,spotify:track:3GVb5ng1DzHowIbeDNkNVv,57,2018,0.651,0.29,8,-11.972,0,0.254,0.761,6.22e-06,0.102,0.139,100.253,audio_features,144320,4
7035,$tupid Young,Mando (feat. Mozzy),spotify:track:1ek6hIy0bOJ92bDTuF4zwl,56,2018,0.786,0.663,4,-9.342,0,0.183,0.0252,4.15e-06,0.15,0.566,96.47,audio_features,170806,4
7036,Nipsey Hussle,Status Symbol 3 (feat. Buddy),spotify:track:6jMK31iipq9blHCaXpQTIo,56,2018,0.71,0.815,9,-2.625,1,0.219,0.0303,0.0,0.115,0.602,140.134,audio_features,305173,4
7037,Her's,Harvey,spotify:track:1zFbBrZmJr1Z49HYe84dBg,58,2018,0.588,0.855,9,-6.153,1,0.0372,0.0735,0.815,0.128,0.717,141.941,audio_features,211165,4
7038,Ozuna,Coméntale,spotify:track:7oCGD6Ccuw8JmYWw6IrI8z,63,2018,0.844,0.674,6,-4.308,1,0.106,0.548,6.8e-05,0.0978,0.766,103.001,audio_features,214693,4
7039,Nipsey Hussle,Keyz 2 the City 2 (feat. TeeFlii),spotify:track:1IA0DHaEGwuK5xhvnontdP,57,2018,0.601,0.591,4,-5.519,0,0.421,0.0225,0.0,0.253,0.192,141.482,audio_features,185813,4
7040,Loco,Don’t,spotify:track:6KyafpXji3NKMmlmSokT9Y,64,2018,0.85,0.488,1,-7.052,1,0.0689,0.552,0.0,0.127,0.531,92.023,audio_features,231654,4
7041,A$AP Rocky,Gunz N Butter,spotify:track:5N521RK66Z1FP0Oz6B4OlT,59,2018,0.852,0.632,11,-8.08,0,0.431,0.606,0.0,0.142,0.716,140.489,audio_features,213573,4
7042,Nao,If You Ever (feat. 6LACK),spotify:track:5PkZ0mhNgfuz7SqiuruKlh,63,2018,0.488,0.62,0,-7.399,0,0.123,0.0895,3.03e-05,0.122,0.378,111.996,audio_features,221736,4
7043,A Boogie Wit da Hoodie,Best Friend (feat. Tory Lanez),spotify:track:7GNKDhpJtw7G7nodKz4NOH,57,2018,0.839,0.525,9,-7.446,0,0.35,0.211,0.000153,0.0701,0.541,149.863,audio_features,260497,4
7044,THEY.,What I Know Now (feat. Wiz Khalifa),spotify:track:3wImXdE4bliIVSEl3lVue1,60,2018,0.615,0.698,6,-3.212,1,0.0485,0.0812,1.17e-06,0.18,0.437,80.024,audio_features,180853,4
7045,Calibre 50,Mi Sorpresa Fuiste Tú,spotify:track:59S2kAfdUxi6k2Si8Vi0f3,62,2018,0.573,0.423,0,-6.103,1,0.0296,0.641,0.0,0.116,0.64,160.021,audio_features,229880,3
7046,Trippie Redd,Elevate & Motivate,spotify:track:5Tp5zlCgbwXLMa3pgYsNMl,56,2018,0.657,0.76,1,-3.446,1,0.0505,0.172,0.0,0.149,0.425,156.082,audio_features,221781,4
7047,Tedosio,The Book of Jen,spotify:track:7LnU4vflcZ8fyuFaVxGtuN,62,2018,0.278,0.017,0,-22.542,0,0.0344,0.976,0.935,0.15,0.0381,72.951,audio_features,167883,5
7048,Derez De’Shon,Hardaway,spotify:track:25qhnRgAcImQWfaswqRkwN,55,2018,0.537,0.518,1,-5.987,1,0.188,0.118,0.0,0.146,0.427,132.527,audio_features,236032,4
7049,The Neighbourhood,You Get Me So High,spotify:track:7zwn1eykZtZ5LODrf7c0tS,61,2018,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,audio_features,153000,4
7050,Khruangbin,Evan Finds the Third Room,spotify:track:1MheNNJZYdcOTKwZyM8alC,56,2018,0.781,0.386,10,-9.974,0,0.0827,0.00998,0.567,0.166,0.828,105.812,audio_features,240743,4
7051,Rainbow Kitten Surprise,Hide,spotify:track:0hJS3EHWC4uL9sJ52ErpoN,56,2018,0.799,0.497,4,-6.57,1,0.141,0.0745,1.28e-05,0.174,0.488,115.157,audio_features,192013,4
7052,Ryan Stevenson,With Lifted Hands,spotify:track:68246eHScV7Ay4sl9bsxIA,56,2018,0.434,0.543,2,-6.973,1,0.0292,0.15,0.0,0.105,0.438,140.092,audio_features,217587,3
7053,El Alfa,Suave (Remix),spotify:track:4phvdPGXE8MGXsTBhqB5ht,64,2018,0.875,0.909,9,-3.558,1,0.076,0.14,0.00185,0.0616,0.524,119.999,audio_features,305526,4
7054,CVBZ,2 Gone,spotify:track:0aX2TCQRU3FHUMrOagZi2k,56,2018,0.699,0.873,1,-3.096,1,0.239,0.141,0.0,0.272,0.658,99.938,audio_features,190253,4
7055,GOT7,Lullaby,spotify:track:2iXvnjL5CH66UpnGjXHDmZ,64,2018,0.727,0.888,0,-2.756,1,0.0881,0.015,0.0,0.113,0.726,129.993,audio_features,217486,4
7056,Snail Mail,Heat Wave,spotify:track:43E0f1S0rOGCo6YYRYHjHP,57,2018,0.504,0.682,9,-5.702,1,0.0332,0.0002,0.00205,0.147,0.207,123.848,audio_features,308347,4
7057,Zach Callison,interlude IV (Showtime),spotify:track:1kF9FK8ZuhbTlC7HZtekzD,58,2018,0.792,0.637,9,-9.125,1,0.491,0.384,0.0,0.083,0.765,120.165,audio_features,103618,4
7058,Twenty One Pilots,Leave the City,spotify:track:5HCXMBxZIVaVLXpyoqPM3g,61,2018,0.506,0.379,4,-11.64,0,0.0334,0.726,0.00458,0.0956,0.299,134.985,audio_features,280493,4
7059,El de La Guitarra,Tinta y Plomo,spotify:track:1CJoATnCszv00FT1CEnLPx,59,2018,0.513,0.569,6,-7.518,0,0.0278,0.0559,0.0,0.138,0.666,63.263,audio_features,193744,4
7060,G-Eazy,Drop,spotify:track:61TklWcG8PbT5hvUTzwLaY,58,2018,0.858,0.65,8,-4.919,1,0.241,0.0066,2.07e-06,0.121,0.653,147.031,audio_features,210545,4
7061,Falling In Reverse,Losing My Mind,spotify:track:1qPlNM2FaEWCMSxpVR5XeH,59,2018,0.544,0.894,2,-5.193,0,0.0515,0.00916,0.0,0.365,0.41,148.0,audio_features,257108,4
7062,Simple Plan,I'd Do Anything,spotify:track:4uVjbl6daCwjhDur7qLddu,59,2018,0.395,0.917,8,-6.86,1,0.133,0.00143,0.0,0.261,0.563,169.088,audio_features,197640,4
7063,Julien Baker,Souvenir,spotify:track:1JPRgRUK044O15wgv8uZO1,59,2018,0.598,0.3,6,-11.044,0,0.0264,0.732,0.502,0.0946,0.167,109.034,audio_features,212467,4
7064,SINY,NEAR,spotify:track:7wKmx1Cra2uKEk8FNE7SCL,59,2018,0.776,0.251,8,-8.335,1,0.231,0.834,0.916,0.112,0.606,87.115,audio_features,95256,4
7065,Jacquees,Inside feat. Trey Songz,spotify:track:1yIEiamPoVQGpFsYaImNFY,57,2018,0.71,0.578,11,-5.84,0,0.0604,0.0163,0.0,0.246,0.512,125.969,audio_features,248467,4
7066,Trond Asker,Falling Forward,spotify:track:02iKyyvlc3gZ8jLY04Mva1,60,2018,0.54,0.0386,0,-18.665,1,0.0546,0.995,0.953,0.103,0.473,134.12,audio_features,121750,3
7067,Mike WiLL Made-It,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),spotify:track:5NkfVQS8BkceRgoSQwcW6H,60,2018,0.871,0.552,4,-4.953,0,0.0509,0.128,0.0,0.272,0.27,141.973,audio_features,273087,4
7068,Joji,worldstar money (interlude),spotify:track:0baNzeUcPQnQSagpe8T0mD,59,2018,0.577,0.387,7,-8.607,1,0.274,0.964,0.706,0.208,0.459,146.565,audio_features,126312,1
7069,Plan B,Ella Fuma,spotify:track:4IYxcqhcFFJ025qfWJeulF,69,2018,0.8,0.729,9,-2.897,0,0.144,0.101,0.0,0.316,0.836,171.976,audio_features,271515,4
7070,Ryan Beatty,Cupid,spotify:track:7d6MywFjsWZuDdpGOa6orT,57,2018,0.465,0.259,7,-8.028,1,0.0356,0.832,0.0,0.118,0.185,91.706,audio_features,175324,4
7071,The Band CAMINO,Fool of Myself,spotify:track:2m1EQGGjWt8z4rqcjyzFoR,56,2018,0.546,0.551,0,-5.861,1,0.0288,0.319,0.000157,0.111,0.726,153.617,audio_features,213215,4
7072,C Y G N,Mindfulness,spotify:track:0XTRycTWH8TR2xBEjwByNS,60,2018,0.666,0.252,3,-11.555,0,0.0511,0.534,0.692,0.121,0.686,138.194,audio_features,168000,4
7073,Carin Leon,Soñador Eterno,spotify:track:15vyZX2dCWO1alNLe8YjZs,62,2018,0.639,0.466,11,-3.71,0,0.0344,0.469,0.0,0.192,0.743,142.17,audio_features,193186,4
7074,XXXTENTACION,schizophrenia,spotify:track:5b6zjsBrZCqe6RFycLz2tc,60,2018,0.606,0.349,2,-10.032,1,0.198,0.0762,0.0711,0.1,0.239,180.055,audio_features,80190,4
7075,Fall Out Boy,HOLD ME TIGHT OR DON’T,spotify:track:0Q9vbV7G2Q6lts13nY9YGP,61,2018,0.582,0.925,6,-4.366,0,0.0523,0.00699,2.9e-06,0.108,0.788,95.987,audio_features,210360,4
7076,DAY6,Shoot Me,spotify:track:3cl6BsTDeeGRbgug5TXrvg,64,2018,0.583,0.916,1,-1.396,1,0.149,0.0683,0.0,0.0489,0.732,167.933,audio_features,175837,4
7077,Justin Stone,Next,spotify:track:53CEZJTdOWC4QROJxHkLdl,61,2018,0.739,0.506,2,-12.479,1,0.208,0.00957,1.27e-05,0.219,0.703,155.013,audio_features,176903,4
7078,Win and Woo,Chasing Tail (Madnap Remix),spotify:track:6exN5SiAFfOI4DyRPZuUWh,56,2018,0.574,0.723,0,-4.963,0,0.0384,0.112,1.5e-05,0.119,0.189,79.863,audio_features,258000,4
7079,Rejjie Snow,Egyptian Luvr,spotify:track:48Co4cbgmgcAGch0mZoJuJ,55,2018,0.834,0.591,10,-7.543,0,0.305,0.0553,0.0,0.074,0.9,104.944,audio_features,256613,4
7080,Ozuna,Aura,spotify:track:1AVu7Kc2MRrLfOG1RCEf07,61,2018,0.527,0.486,7,-5.267,1,0.0508,0.947,1.28e-06,0.119,0.255,107.906,audio_features,187653,4
7081,Muse,Pressure,spotify:track:3eSyMBd7ERw68NVB3jlRmW,67,2018,0.622,0.842,11,-3.678,0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,audio_features,235600,4
7082,"Royce Da 5'9""",Caterpillar (feat. Eminem & King Green),spotify:track:70lVHIHJE2tUXH7FxNOz3z,60,2018,0.706,0.745,10,-5.97,0,0.441,0.136,0.0,0.268,0.598,91.08,audio_features,283077,4
7083,Abraham Vazquez,Se Ocupan Huevos,spotify:track:4tNNAvKnLumxekoZoni6BT,61,2018,0.498,0.744,0,-4.498,1,0.0354,0.667,0.0,0.179,0.876,112.389,audio_features,190793,1
7084,Jordy Searcy,Love & War in Your Twenties,spotify:track:2NU2U0wWzGtZtuu1QsacOb,57,2018,0.736,0.525,2,-9.694,1,0.0296,0.22,0.00152,0.127,0.529,102.987,audio_features,250547,4
7085,Takeoff,Insomnia,spotify:track:0ZeAEOI1A33pYLNbSS4VFQ,58,2018,0.904,0.627,1,-6.186,1,0.103,0.0573,0.0,0.108,0.555,139.984,audio_features,164899,4
7086,Anne-Marie,Bad Girlfriend,spotify:track:11z8f8BH1WdIlFI9TNQ9mc,64,2018,0.75,0.698,2,-4.943,1,0.0555,0.189,0.0,0.262,0.602,143.983,audio_features,206187,4
7087,Wild Child,Sinking Ship,spotify:track:3pC8tUjIZPORslYYmJbJcz,57,2018,0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,audio_features,247493,4
7088,Alan Walker,Sing Me to Sleep,spotify:track:1tfVpMI8G6EakZU4rEja4w,69,2018,0.474,0.622,4,-6.381,0,0.061,0.0129,3.82e-06,0.327,0.158,176.062,audio_features,187800,4
7089,Berhana,Wildin',spotify:track:4LGg2NY9eHp0jF3L1WbCNl,57,2018,0.76,0.48,1,-8.535,0,0.226,0.585,0.0,0.717,0.877,90.01,audio_features,139613,4
7090,Lauv,Chasing Fire,spotify:track:2zXRAZvUb2B5PzJGwCtFe0,62,2018,0.709,0.562,5,-4.864,1,0.0724,0.0449,0.0,0.217,0.386,125.965,audio_features,205267,4
7091,21 Savage,break da law,spotify:track:5ZSIExfQuVv69tw5Qw3yDl,57,2018,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.039,audio_features,177748,4
7092,Shordie Shordie,Voice Mail,spotify:track:52qBYCKnouYS2nYgJO2B3H,55,2018,0.75,0.324,0,-14.567,1,0.567,0.12,0.0,0.0659,0.59,153.14,audio_features,163424,4
7093,Ella Mai,Sauce,spotify:track:5VqKdNoamMXrmRmqVmi9ke,60,2018,0.642,0.614,4,-5.335,0,0.394,0.211,0.0,0.123,0.43,99.572,audio_features,184959,4
7094,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],spotify:track:4d8BSdhx6WT5GtTOWpv4rh,58,2018,0.729,0.799,11,-6.136,0,0.111,0.0573,4.18e-06,0.289,0.439,144.025,audio_features,240213,4
7095,Jesper Jenset,Bad Vibrations,spotify:track:6zTKuNMEU3svBn65L6u88M,66,2018,0.768,0.589,8,-8.991,0,0.0403,0.00417,2.67e-05,0.136,0.757,97.979,audio_features,199380,4
7096,Chelsea Cutler,You're Not Missing Me,spotify:track:7ahYQRrOQSXJ5OhsLnpfU8,58,2018,0.683,0.647,2,-6.36,1,0.0371,0.244,1.15e-05,0.0733,0.351,91.041,audio_features,213626,4
7097,Paris Shadows,Po'ed Up (feat. Gunna),spotify:track:6mdMz0aTPcP4xPz4DOsp0W,58,2018,0.753,0.78,9,-5.835,1,0.0826,0.0258,0.0,0.0694,0.534,163.962,audio_features,163907,4
7098,Lele Pons,Celoso,spotify:track:33zcmmElV1YbRZe57biUjg,68,2018,0.746,0.703,4,-4.179,0,0.107,0.352,0.0,0.331,0.667,166.043,audio_features,179693,4
7099,MAX,Still New York,spotify:track:4txpZk7WSjV1dsZAw5WYcT,59,2018,0.662,0.677,1,-6.371,0,0.0406,0.23,0.0,0.369,0.347,99.017,audio_features,224914,4
7100,Trippie Redd,Wicked,spotify:track:5iAyI5SlSs1hyWOQeBXvab,56,2018,0.812,0.534,4,-6.6,0,0.121,0.0883,1.95e-06,0.141,0.223,98.017,audio_features,138449,4
7101,Barnes Blvd.,Joan of Arc.,spotify:track:2DrrxuNOhnpqJXLH36eR1S,60,2018,0.429,0.272,7,-16.095,1,0.0314,0.745,0.87,0.103,0.0531,90.785,audio_features,178260,4
7102,Tiësto,WOW,spotify:track:3qPXWPkEZgUhUgPifbE99z,67,2018,0.6,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.954,audio_features,148125,4
7103,Joseph McGrahl,Himalaya,spotify:track:6cFTdXS8OY0Z5009mk3di8,60,2018,0.355,0.0124,5,-23.106,1,0.0362,0.915,0.906,0.111,0.125,69.313,audio_features,158949,4
7104,Hayley Kiyoko,Curious,spotify:track:5btaVjrLBxTvXNmCv5DrW2,59,2018,0.788,0.703,1,-5.986,0,0.127,0.0753,6.13e-05,0.333,0.442,104.049,audio_features,183280,4
7105,Lauren Daigle,Everything,spotify:track:2YR7SB90SZhMf9J3HYogKa,58,2018,0.486,0.368,0,-7.798,1,0.0264,0.702,1.01e-05,0.245,0.178,59.134,audio_features,258587,4
7106,Mt. Joy,Younger Days,spotify:track:73DoUyxCAGBTzr5RFOEHXo,56,2018,0.542,0.327,9,-9.237,1,0.0289,0.549,0.0012,0.115,0.189,113.384,audio_features,297240,4
7107,Lil Baby,Realist In It (feat. Gucci Mane & Offset),spotify:track:2WqTKOAUmv7hz9ZzGnXHrY,56,2018,0.932,0.658,1,-7.708,0,0.353,0.207,0.0,0.118,0.695,109.973,audio_features,222958,4
7108,Cochren & Co.,Church (Take Me Back),spotify:track:3vvao6zCQPVB8EGajtg9dp,56,2018,0.574,0.688,11,-6.027,1,0.0396,0.192,0.0,0.185,0.461,90.071,audio_features,176703,4
7109,Kanye West,Lift Yourself,spotify:track:3uYDO9dPLTVrgfwg7EYXSf,59,2018,0.877,0.435,0,-8.131,1,0.136,0.0108,1.88e-06,0.115,0.589,98.008,audio_features,147905,4
7110,Lil Baby,Leaked,spotify:track:0FIcYpNaqZaJnP3yDcaBN6,56,2018,0.797,0.375,7,-7.552,0,0.146,0.00352,0.0,0.0767,0.171,139.999,audio_features,192045,4
7111,Calum Scott,Need To Know,spotify:track:6EkQmHBoux7iqK4vjfHq4V,64,2018,0.728,0.739,3,-6.95,1,0.151,0.0968,0.0,0.0889,0.311,125.064,audio_features,167587,4
7112,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),spotify:track:02CQH5capUYovYSiSiwKgX,57,2018,0.842,0.605,1,-6.293,0,0.0559,0.358,0.0,0.0843,0.591,130.027,audio_features,207223,4
7113,Nina Nesbitt,"Oh Holy Night - Recorded at Metropolis Studios, London",spotify:track:0yS8P7DFNEBYQ5yHadM5z0,61,2018,0.324,0.197,8,-10.191,1,0.0337,0.801,0.0,0.115,0.338,178.893,audio_features,227887,3
7114,La Septima Banda,Yo Fui El Elegante,spotify:track:0rjjeubHWrLp5B8kfXrg0x,62,2018,0.784,0.744,0,-3.913,0,0.0416,0.426,0.0,0.0527,0.97,135.064,audio_features,143080,3
7115,Jessie Reyez,Apple Juice,spotify:track:1PxE9RK6FBEp42F9QwzZyn,58,2018,0.517,0.391,5,-5.028,1,0.0685,0.526,0.0,0.177,0.342,139.764,audio_features,180320,3
7116,RL Grime,Take It Away,spotify:track:5ZahQIsfOhgRoLS2UpUN7J,56,2018,0.594,0.815,8,-3.47,1,0.0423,0.367,0.0,0.0948,0.339,137.933,audio_features,236522,4
7117,Hunter Hayes,This Girl,spotify:track:3o37M5aX3HVbbVBkacJlXj,57,2018,0.547,0.79,4,-5.001,1,0.0694,0.0214,0.0,0.0312,0.587,86.033,audio_features,180815,4
7118,Paloma Mami,No Te Enamores,spotify:track:0EJu1RBtxzldMG2peczuPv,69,2018,0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,audio_features,183398,4
7119,Trampled by Turtles,Wildflowers,spotify:track:1VJ4tttfxHq0Eu5x2nTCvx,59,2018,0.495,0.444,5,-8.617,1,0.0276,0.327,5.39e-06,0.269,0.65,105.431,audio_features,168849,4
7120,Alex Rose,Dejate Llevar,spotify:track:4kMA4DdOlkzJGUhx8tMcAv,64,2018,0.642,0.628,8,-6.703,0,0.201,0.32,0.0,0.103,0.464,159.975,audio_features,243000,4
7121,Elliot Ziegler,Keep Me,spotify:track:21rxhltWEcMhJmEaSbma3z,63,2018,0.399,0.0901,7,-19.833,1,0.0426,0.992,0.918,0.105,0.0738,112.784,audio_features,190000,4
7122,Sevyn Streeter,Yernin,spotify:track:15XQJZSzKCiO0iubqcDsZy,56,2018,0.821,0.735,6,-5.949,0,0.223,0.0926,0.0,0.197,0.354,92.028,audio_features,155294,4
